source_kind,grouping,group,method,first_answer,second_answer,n_pairs,n_judgments,accuracy,first_gold_accuracy,second_gold_accuracy,first_chosen_fraction,second_chosen_fraction,choice_gap_percentage_points,both_correct_fraction,always_first_fraction,always_second_fraction,both_wrong_fraction,pair_with_tie_fraction,tie_judgments,context_sensitivity_accuracy
above_below_definition,probe_family+direction,literal_definition|word_to_definition,raw,above definition,below definition,24,48,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction,literal_definition|definition_to_word,raw,above,below,8,16,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
above_below_definition,probe_family+direction,lexical_synonym|word_to_synonym,raw,over,under,6,12,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9166666666666666
above_below_definition,probe_family+direction,lexical_synonym|synonym_to_word,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|word_to_definition|vertical_higher_lower,raw,above definition,below definition,6,12,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|word_to_definition|greater_lesser_height,raw,above definition,below definition,6,12,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|word_to_definition|higher_up_lower_down,raw,above definition,below definition,6,12,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.9166666666666666
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|word_to_definition|higher_lower,raw,above definition,below definition,6,12,0.75,1.0,0.5,0.75,0.25,50.0,0.5,0.5,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|definition_to_word|vertical_higher_lower,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|definition_to_word|greater_lesser_height,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|definition_to_word|higher_up_lower_down,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
above_below_definition,probe_family+direction+phrase_pair_id,literal_definition|definition_to_word|higher_lower,raw,above,below,2,4,0.25,0.5,0.0,0.75,0.25,50.0,0.0,0.5,0.0,0.5,0.0,0,0.25
above_below_definition,probe_family+direction+phrase_pair_id,lexical_synonym|word_to_synonym|over_under,raw,over,under,6,12,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9166666666666666
above_below_definition,probe_family+direction+phrase_pair_id,lexical_synonym|synonym_to_word|over_under,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|word_to_definition|generic,raw,above definition,below definition,12,24,0.5416666666666666,1.0,0.08333333333333333,0.9583333333333334,0.041666666666666664,91.66666666666667,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0,0.875
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|word_to_definition|ordered,raw,above definition,below definition,12,24,0.5833333333333334,1.0,0.16666666666666666,0.9166666666666666,0.08333333333333333,83.33333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0,0.7916666666666666
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|generic,raw,above,below,4,8,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.375
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|ordered,raw,above,below,4,8,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.625
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|word_to_synonym|generic,raw,over,under,3,6,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|word_to_synonym|ordered,raw,over,under,3,6,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|generic,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|ordered,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|short,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.5625
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|medium,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|long,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.9375
above_below_definition,probe_family+direction+context_stem_id,literal_definition|definition_to_word|,raw,above,below,8,16,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
above_below_definition,probe_family+direction+context_stem_id,lexical_synonym|word_to_synonym|short,raw,over,under,2,4,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.75
