source_kind,grouping,group,method,first_answer,second_answer,n_pairs,n_judgments,accuracy,first_gold_accuracy,second_gold_accuracy,first_chosen_fraction,second_chosen_fraction,choice_gap_percentage_points,both_correct_fraction,always_first_fraction,always_second_fraction,both_wrong_fraction,pair_with_tie_fraction,tie_judgments,context_sensitivity_accuracy
close_far_evidence,scene_role,main,raw,close,far,2688,5376,0.8004092261904762,0.90625,0.6945684523809523,0.6058407738095238,0.39415922619047616,21.168154761904766,0.6257440476190477,0.2805059523809524,0.06882440476190477,0.02492559523809524,0.0,0,0.5874255952380952
close_far_evidence,scene_role,main,pmi,close,far,2688,5376,0.7596726190476191,0.7247023809523809,0.7946428571428571,0.4650297619047619,0.5349702380952381,-6.994047619047622,0.5450148809523809,0.1796875,0.2496279761904762,0.025669642857142856,0.0,0,0.5874255952380952
close_far_evidence,scene_role,ambiguity_control,raw,close,far,384,768,0.7838541666666666,0.8541666666666666,0.7135416666666666,0.5703125,0.4296875,14.0625,0.6119791666666666,0.2421875,0.1015625,0.044270833333333336,0.0,0,0.5338541666666666
close_far_evidence,scene_role,ambiguity_control,pmi,close,far,384,768,0.67578125,0.5625,0.7890625,0.38671875,0.61328125,-22.65625,0.390625,0.171875,0.3984375,0.0390625,0.0,0,0.5338541666666666
close_far_evidence,scene_role,explicit_clothing_control,raw,close,far,384,768,0.8411458333333333,0.96875,0.7135416666666666,0.6276041666666666,0.3723958333333333,25.520833333333332,0.6875,0.28125,0.026041666666666668,0.005208333333333333,0.0,0,0.5846354166666666
close_far_evidence,scene_role,explicit_clothing_control,pmi,close,far,384,768,0.7174479166666667,0.6458333333333334,0.7890625,0.4283854166666667,0.5716145833333334,-14.322916666666668,0.4453125,0.20052083333333334,0.34375,0.010416666666666666,0.0,0,0.5846354166666666
close_far_evidence,scene_role+scene_id,main|between_feet,raw,close,far,384,768,0.7994791666666666,0.8854166666666666,0.7135416666666666,0.5859375,0.4140625,17.1875,0.6302083333333334,0.2552083333333333,0.08333333333333333,0.03125,0.0,0,0.5520833333333334
close_far_evidence,scene_role+scene_id,main|between_feet,pmi,close,far,384,768,0.6705729166666667,0.5520833333333334,0.7890625,0.3815104166666667,0.6184895833333334,-23.697916666666668,0.3880208333333333,0.1640625,0.4010416666666667,0.046875,0.0,0,0.5520833333333334
close_far_evidence,scene_role+scene_id,main|in_hand,raw,close,far,384,768,0.7669270833333333,0.8541666666666666,0.6796875,0.5872395833333334,0.4127604166666667,17.447916666666668,0.5833333333333334,0.2708333333333333,0.09635416666666667,0.049479166666666664,0.0,0,0.5807291666666666
close_far_evidence,scene_role+scene_id,main|in_hand,pmi,close,far,384,768,0.7838541666666666,0.7604166666666666,0.8072916666666666,0.4765625,0.5234375,-4.6875,0.6067708333333334,0.15364583333333334,0.20052083333333334,0.0390625,0.0,0,0.5807291666666666
close_far_evidence,scene_role+scene_id,main|on_lap,raw,close,far,384,768,0.7942708333333333,0.9166666666666666,0.671875,0.6223958333333334,0.3776041666666667,24.479166666666668,0.6119791666666666,0.3046875,0.059895833333333336,0.0234375,0.0,0,0.62109375
close_far_evidence,scene_role+scene_id,main|on_lap,pmi,close,far,384,768,0.82421875,0.8854166666666666,0.7630208333333334,0.5611979166666666,0.4388020833333333,12.239583333333332,0.6640625,0.22135416666666666,0.09895833333333333,0.015625,0.0,0,0.62109375
